ticker,records,start_date,end_date,avg_price,volatility
RELIANCE.NS,2710,2014-01-01,2024-12-30,683.064593635362,0.015822401555232776
HDFCBANK.NS,2710,2014-01-01,2024-12-30,1023.6197241864081,0.012681411782855532
ICICIBANK.NS,2710,2014-01-01,2024-12-30,505.4146812748645,0.017807047241957717
INFY.NS,2710,2014-01-01,2024-12-30,854.7044731449816,0.015498864275701173
TCS.NS,2710,2014-01-01,2024-12-30,2136.0439867082996,0.014273479526236959
