Date,Close,High,Low,Open,Volume,RSI,BB_upper,BB_lower,BB_position,MACD,MACD_signal,MACD_diff,CCI,ADX,Returns,Volatility,Market_Returns,Beta,Turbulence
2014-01-01,302.4176940917969,304.53185052424817,301.44016210401014,303.71346649393485,2246218,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.012252736557182842,0.01144511545299242,-0.001607419875260141,1.2464870831715453,1.3125058691788642
2014-01-02,298.7122497558594,306.78248176981145,297.1436638988617,302.3495374241195,3614496,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.012252736557182842,0.01144511545299242,-0.001607419875260141,1.2464870831715453,1.3125058691788642
2014-01-03,301.4856872558594,302.8042152089932,295.52963946823655,296.4389614358311,3256592,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.009284646017251541,0.01144511545299242,-0.001607419875260141,1.2464870831715453,1.3125058691788642
2014-01-06,300.84918212890625,301.44023586485486,298.7122699294263,301.44023586485486,2981710,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.002111228339715332,0.01144511545299242,-0.0031716682644893357,1.2464870831715453,1.3125058691788642
2014-01-07,302.0767517089844,305.0547754349444,297.02999842310385,303.3043140958042,3948460,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.004080348736172246,0.01144511545299242,-0.00471621258208732,1.2464870831715453,1.3125058691788642
2014-01-08,302.213134765625,303.23612188874074,300.07622278061183,302.4404652374285,2324740,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.0004514847828209767,0.01144511545299242,0.0020041539464075164,1.2464870831715453,1.3125058691788642
2014-01-09,301.4174499511719,302.82688764454105,298.75766702940854,301.5311151764532,1888736,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.0026328598029672357,0.01144511545299242,-0.0010122113013233403,1.2464870831715453,1.3125058691788642
2014-01-10,301.00823974609375,306.75971116340435,298.39393960191603,301.4174456513889,3075254,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.0013576194913215156,0.01144511545299242,0.0005025813397698808,1.2464870831715453,1.3125058691788642
2014-01-13,305.9186096191406,307.7827361674403,298.66678965475097,300.1216824969431,2376290,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.016313074609481948,0.01144511545299242,0.01641426269054902,1.2464870831715453,1.3125058691788642
2014-01-14,305.6685485839844,307.3507996350056,303.8499047991619,304.19090050881607,1788560,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.0008174103414877454,0.01144511545299242,-0.004926053540113995,1.2464870831715453,1.3125058691788642
2014-01-15,309.41949462890625,310.39702674200856,304.44095182668275,305.9868101101234,2313920,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.012271285555214062,0.01144511545299242,0.012664483037998941,1.2464870831715453,1.3125058691788642
2014-01-16,306.0095520019531,311.442755996032,304.78196186621483,311.16997052155796,2250588,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.011020451801340925,0.01144511545299242,-0.0003164106426141178,1.2464870831715453,1.3125058691788642
2014-01-17,302.3494873046875,306.89609613633695,299.6442494997965,306.89609613633695,21687428,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.01196062238358575,0.01144511545299242,-0.00906012136365153,1.2464870831715453,1.3125058691788642
2014-01-20,304.64556884765625,307.6690753134139,302.98607300391694,303.75897443098046,2800184,53.89487812360339,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.007594130763830087,0.01144511545299242,0.006755454812783057,1.2464870831715453,1.3125058691788642
2014-01-21,307.3962707519531,308.62386092115383,304.622849934758,305.9641053464717,3125962,59.919132309134305,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.00902918731003255,0.01144511545299242,0.0015624503794975375,1.2464870831715453,1.3125058691788642
2014-01-22,307.8509216308594,311.30636154016867,306.7370244909878,307.1234752027429,3516668,60.83014672369945,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.001479038368923824,0.01144511545299242,0.003983400076500443,1.2464870831715453,1.3125058691788642
2014-01-23,308.942138671875,309.6695851462566,305.87317702943915,306.89616424358445,2741370,63.00367128104382,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,0.0035446281441511296,0.01144511545299242,0.0010569111327305425,1.2464870831715453,1.3125058691788642
2014-01-24,306.168701171875,306.8734201089116,301.75848431546456,304.6228428097344,4421450,54.69631889793036,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.008977206903282409,0.01144511545299242,-0.012433699236166218,1.2464870831715453,1.3125058691788642
2014-01-27,295.1658935546875,302.30407600196395,293.5290974885841,302.30407600196395,8530224,34.98695111842078,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.03593707513234934,0.01144511545299242,-0.020888004522878645,1.2464870831715453,1.3125058691788642
2014-01-28,293.0062561035156,298.2575845497193,290.3464728837979,294.6202969332593,9197712,32.51065631829201,311.5231055188329,294.7490777087061,-0.10390000689866083,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-202.2411017711854,0.0,-0.007316690370839707,0.01144511545299242,-0.0015645912959830754,1.2464870831715453,1.3125058691788642
2014-01-29,293.4609069824219,295.9388146361406,291.23305729369093,294.39295635208634,5485462,33.57651535360104,312.0775217943572,293.2989827222444,0.00862283586362511,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-174.01402725122665,0.0,0.001551676353100273,0.01144511545299242,-0.0009793919608243051,1.2464870831715453,1.3125058691788642
2014-01-30,287.2547607421875,290.9375308063707,285.367934593835,289.846333509509,5712730,27.250057221343866,313.57497879418895,290.6557768210454,-0.14839155756134728,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-227.50994423213464,0.0,-0.021148119196013115,0.012044598837688377,-0.00760586653935702,1.2464870831715453,1.3125058691788642
2014-01-31,285.75439453125,289.3007442355156,284.20853626898764,286.43638592631265,4810492,25.97580895571552,314.83084160341434,287.82678473935914,-0.07674366183355497,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-201.19357196416132,0.0,-0.0052231204351878,0.01177030716351818,0.0026013474783779245,1.2301037431159791,1.3125058691788642
2014-02-03,284.8451232910156,288.2550808723127,284.20858677571783,286.41370932847343,2388410,25.206535659838508,315.82697190692295,285.2302485520614,-0.012587140674480354,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-166.987673096684,0.0,-0.00318200264855395,0.011770357287621882,-0.014401871305115388,1.0918255867115072,1.3125058691788642
2014-02-04,286.70916748046875,288.93701710746,280.4348522813818,282.6399744122406,3704652,29.79658393034795,316.1734663704849,283.3469956656479,0.10242257978483879,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-139.81429679638822,0.0,0.006544062148287955,0.01185721684965699,-0.0001499387472150282,1.1222914306613405,1.3125058691788642
2014-02-05,289.8236083984375,290.8920504580847,284.20852939799073,286.8910399205054,3452692,36.777810191500755,316.0642069939605,282.21730240545355,0.22472678330433626,-4.206381845260523,-3.1144238995133615,0.7277722617263076,-96.27208669831694,0.0,0.010862718291632323,0.012218486453454686,0.003582795972251196,1.150036982566431,1.3125058691788642
2014-02-06,294.16558837890625,295.3476955628446,286.2090230054428,290.41463613141633,6733472,44.99079863615352,315.801414257519,281.75490898466853,0.3645213890464787,-3.8131407774644117,-3.1144238995133615,0.7277722617263076,-57.85909660900543,0.0,0.014981457185156533,0.01279323068089854,0.0023080337687870767,1.1797160438085852,1.3125058691788642
2014-02-07,294.5066223144531,297.57558364308693,291.93777691703167,296.6208067742992,2014734,45.58868052606205,315.54176062691005,281.36440087211344,0.38453003791479967,-3.4343863417120133,-3.1144238995133615,0.7277722617263076,-31.022876447751013,28.78652176552601,0.0011593264100884237,0.012803336899059315,0.00445643713788213,1.1666590240385462,1.3125058691788642
2014-02-10,292.7561950683594,295.59782598900154,289.1643624845469,294.46117362074466,3140410,43.00504854194364,314.6956867938101,280.8942332501352,0.3509305244195289,-3.2381383294381294,-3.1144238995133615,0.7277722617263076,-44.79906504068135,28.40492830351133,-0.0059435921417915205,0.012169744077797074,-0.0016080616977710571,1.2095478648326485,1.3125058691788642
2014-02-11,293.1653747558594,294.2338446376146,290.6647395330266,293.71097344544694,2232428,43.80674962139498,313.78182120886584,280.557781452267,0.3794720147205545,-3.0148397882897484,-3.1144238995133615,0.7277722617263076,-39.07165269916496,28.050591517354842,0.0013976807131423907,0.01219233333259194,0.0015280542007536368,1.2237758019233589,1.3125058691788642
2014-02-12,293.4609069824219,296.8026537652169,292.6425228468701,293.9837504091598,3218480,44.414898549682384,312.0611237314462,280.6826201650382,0.40723059945609946,-2.781958419877526,-3.1144238995133615,0.7277722617263076,-20.183902923374752,27.039338070844963,0.001008073435713852,0.011749830856082387,0.0035132538310187478,1.250542949011939,1.3125058691788642
