Date,Close,High,Low,Open,Volume,RSI,BB_upper,BB_lower,BB_position,MACD,MACD_signal,MACD_diff,CCI,ADX,DI_plus,DI_minus,Stoch_k,Stoch_d,Returns,Volatility,Market_Returns,Beta,Market_Correlation,Turbulence
2014-01-01,45.83872985839844,47.028857593747006,45.62148512010629,47.028857593747006,23580,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,-0.04162362807734932,0.01999285317848684,-0.001607419875260141,0.38604468816527016,0.16316740197437837,1.0
2014-01-02,43.930755615234375,46.830510050449206,42.50449524893423,45.810400434962446,57095,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,-0.04162362807734932,0.01999285317848684,-0.001607419875260141,0.38604468816527016,0.16316740197437837,1.0
2014-01-03,43.72295379638672,45.111431381014356,43.56237940172073,45.111431381014356,29745,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,-0.00473021271629559,0.01999285317848684,-0.001607419875260141,0.38604468816527016,0.16316740197437837,1.0
2014-01-06,43.316802978515625,44.92252903894993,42.240023033033395,44.92252903894993,106650,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,-0.0092891898329307,0.01999285317848684,-0.0031716682644893357,0.38604468816527016,0.16316740197437837,1.0
2014-01-07,44.59193420410156,45.71594419348876,43.354583514138106,44.96030589357619,214225,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,0.02943733465783205,0.01999285317848684,-0.00471621258208732,0.38604468816527016,0.16316740197437837,1.0
2014-01-08,45.1870002746582,47.22721585548932,44.29912991370923,45.621489795772554,102815,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,0.013344701932707537,0.01999285317848684,0.0020041539464075164,0.38604468816527016,0.16316740197437837,1.0
2014-01-09,46.906070709228516,47.793941071420775,45.13977384264204,45.13977384264204,80715,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,0.038043473214007584,0.01999285317848684,-0.0010122113013233403,0.38604468816527016,0.16316740197437837,1.0
2014-01-10,49.19186782836914,51.364318951582575,45.84818021265386,46.84939484336544,226915,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,0.048731370685690445,0.01999285317848684,0.0005025813397698808,0.38604468816527016,0.16316740197437837,1.0
2014-01-13,49.96639633178711,51.01483750794745,49.17297895310451,49.17297895310451,106350,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,0.015745051725222226,0.01999285317848684,0.01641426269054902,0.38604468816527016,0.16316740197437837,1.0
2014-01-14,49.93806076049805,51.38321241615886,49.116304608358966,49.95694847611332,24035,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,-0.0005670925535815607,0.01999285317848684,-0.004926053540113995,0.38604468816527016,0.16316740197437837,1.0
2014-01-15,49.135196685791016,49.683030525858534,47.86005967303349,49.60746885277884,27105,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,-0.0160771976820957,0.01999285317848684,0.012664483037998941,0.38604468816527016,0.16316740197437837,1.0
2014-01-16,49.607460021972656,50.060840789194906,48.568459277665376,48.93683452898662,532280,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,0.009611508003146252,0.01999285317848684,-0.0003164106426141178,0.38604468816527016,0.16316740197437837,1.0
2014-01-17,48.63458251953125,50.81647731893124,48.17175427542054,49.900271893638894,50505,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,-0.019611516131051387,0.01999285317848684,-0.00906012136365153,0.38604468816527016,0.16316740197437837,1.0
2014-01-20,48.55902862548828,49.437455226826174,46.660495921302186,47.79394634598886,21730,61.93794072174749,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,69.1116122358479,68.73277887999724,-0.0015535014413381454,0.01999285317848684,0.006755454812783057,0.38604468816527016,0.16316740197437837,1.0
2014-01-21,48.256771087646484,49.11630630383761,47.60503678190291,49.11630630383761,25080,59.2323973490754,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,0.0,0.0,65.80579054522822,68.73277887999724,-0.006224538389615675,0.01999285317848684,0.0015624503794975375,0.38604468816527016,0.16316740197437837,1.0
2014-01-22,48.75737380981445,49.50356098347539,48.20953644866703,48.24731908112206,49935,62.179062445566984,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,21.966593838153532,18.935111457669386,71.2809338589156,68.73277887999724,0.010373730170606388,0.01999285317848684,0.003983400076500443,0.38604468816527016,0.16316740197437837,1.0
2014-01-23,48.738494873046875,49.475242034917684,47.41613473183631,48.37012309368714,60600,61.99706898971517,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,20.66969858540283,20.09206191853521,71.07445299128291,69.38705913180891,-0.00038720167417582996,0.01999285317848684,0.0010569111327305425,0.38604468816527016,0.16316740197437837,1.0
2014-01-24,48.832942962646484,49.824713796254585,48.407897290199955,48.7290425090317,52285,62.587044452792355,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,20.83720151849996,19.24991045747248,68.23530537237197,70.19689740752348,0.0019378540483374618,0.01999285317848684,-0.012433699236166218,0.38604468816527016,0.16316740197437837,1.0
2014-01-27,48.85183334350586,49.664142034546465,46.282671642196156,48.36066986512897,62630,62.711731486551145,51.911805145364,43.182083328146746,0.5,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,18.810698369757116,23.490115700694187,64.26666301842663,67.85880712736049,0.00038683683008455816,0.01999285317848684,-0.020888004522878645,0.38604468816527016,0.16316740197437837,1.0
2014-01-28,48.97462844848633,49.295773706643494,47.42557612201684,48.351229253610775,40935,63.56185218966295,51.911805145364,43.182083328146746,0.6635429217131749,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,37.22855859680447,0.0,17.78072960433766,22.203928181643743,61.42215640770177,64.64137493283346,0.0025136232680773585,0.01999285317848684,-0.0015645912959830754,0.38604468816527016,0.16316740197437837,1.0
2014-01-29,49.229637145996094,50.06083695718603,48.28509305246428,49.616900080218144,46855,65.32962146151176,52.066170054001375,43.36680914826913,0.6739377824713294,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,56.379149770718676,0.0,19.122307612680782,21.02668170374303,61.09191074265045,62.26024338959295,0.0052069552253570794,0.01999285317848684,-0.0009793919608243051,0.38604468816527016,0.16316740197437837,1.0
2014-01-30,47.47279739379883,49.22965045938541,47.416127038877164,49.22965045938541,62635,48.038576002717534,51.886057126158946,43.901126253968,0.44730144781464015,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,6.441249533973122,0.0,18.06866994108037,22.508275386458262,23.333324922683456,48.61579735767856,-0.03568662809736256,0.019316108865513416,-0.00760586653935702,0.38604468816527016,0.16316740197437837,1.0
2014-01-31,46.33935546875,48.20955318679577,46.18822848960947,47.70894214083227,30075,40.57682171180179,51.61267188682835,44.43615166053493,0.26519869633225407,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,-57.363448678560104,0.0,16.94778379387651,24.880420254123813,2.909094258563179,29.11144330796569,-0.023875608501572887,0.020227576942669686,0.0026013474783779245,0.2999388271821011,0.12168647059105152,1.0
2014-02-03,46.46213150024414,47.03830408338372,45.95208033112508,46.329895878504,19350,41.63438624479418,51.15363168887134,45.20972471066479,0.21070430512646415,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,-103.67787236571412,0.0,16.360432416602645,24.771594123163084,10.48539357288542,12.242604251377351,0.00264949804010417,0.020017696425473627,-0.014401871305115388,0.2547325736495111,0.1111339160843356,1.0
2014-02-04,46.25434494018555,47.302789903125664,45.90486088377131,45.91430834645888,32975,40.32632466878788,50.90497709317103,45.62462037997351,0.11925795820538611,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,-123.92432673932308,0.0,16.477732652285148,23.636283315765695,7.115459055647004,6.8366489623652,-0.0044721702028995836,0.019139834338386754,-0.0001499387472150282,0.3111816635056413,0.1415268815476205,1.0
2014-02-05,47.02886199951172,47.53891679101556,46.28267113080987,46.82106109856928,15210,47.009355179951974,50.66937024599835,46.04441339963154,0.21285573737915545,0.08261780836620147,-0.23726077933716994,-0.26157540242711264,-105.49860152576306,0.0,16.560341766162228,22.610786198570757,22.88454586343949,13.495132830657305,0.016744741717297007,0.01926057977692631,0.003582795972251196,0.33199242800482565,0.15070894730034676,1.0
2014-02-06,46.89527893066406,47.34371552816301,46.63766455863668,46.79986417822764,9745,46.051414226211364,50.67018916885829,46.04251529891514,0.18427479025426585,0.027005709219942275,-0.23726077933716994,-0.26157540242711264,-108.47847798787387,0.0,16.145698672665006,22.04465015692598,23.831177788253793,17.94372756911343,-0.002840448677006946,0.017325699092957975,0.0023080337687870767,0.3170404143183533,0.16064222636039466,1.0
2014-02-07,46.73307800292969,47.324634938746286,46.370509204983655,46.56133507967635,116260,44.85615235571308,50.61684964583559,45.8499758393939,0.1852581375958416,-0.02981188644576349,-0.23726077933716994,-0.26157540242711264,-104.79569077191537,11.51845860086353,15.578059021389562,22.254024900846257,19.92834185106072,22.214688500918,-0.0034587901262767007,0.013014243523181456,0.00445643713788213,0.2545381384078016,0.17328060651539717,1.0
2014-02-10,46.408687591552734,47.70629952087276,46.370521678407606,46.704467958874794,13575,42.48140028371156,50.42607081040252,45.684983800803536,0.15264511899569863,-0.09986465790115062,-0.23726077933716994,-0.26157540242711264,-90.82951333073174,11.632702710819483,16.232174431510135,21.133796174163447,12.122945341392626,18.62748832690238,-0.006941344872610777,0.012311936617815543,-0.0016080616977710571,0.04074591125390382,0.02605606891458094,1.0
2014-02-11,46.37051010131836,47.13381361484367,45.941156424586495,47.124270319089106,11455,42.19825145953049,50.190431529170084,45.56386801611801,0.17435015923259675,-0.1566567469187845,-0.23726077933716994,-0.26157540242711264,-101.4701708765781,12.015294030545336,15.482775563132344,21.820165141660418,11.20432864197051,14.418538611474617,-0.0008226367134184231,0.012308740804731131,0.0015280542007536368,0.056869673832457994,0.036353908258742816,1.0
2014-02-12,45.941158294677734,47.69674989578783,45.6072120839915,47.69674989578783,11325,39.04625360737076,50.10121165557659,45.33368405060017,0.1274191351180586,-0.2336169978535807,-0.23726077933716994,-0.26157540242711264,-93.5745920543586,11.875971336216722,16.400874277951647,20.07176370530207,7.498301275803239,10.275191753055458,-0.009259156427274595,0.012037173578287954,0.0035132538310187478,0.21806772321966175,0.13129631772210812,1.0
2014-02-13,45.87437438964844,46.75216845854818,45.225568495374105,45.988868476961144,14145,38.563735351430836,49.877690531564696,45.18389661137964,0.14710440850406512,-0.2965786797808505,-0.23726077933716994,-0.26157540242711264,-111.97720550023777,12.012695688753524,15.428219705466272,20.364008105097025,13.418197963535722,10.706942627103155,-0.001453683527109395,0.011661631994698128,-0.013625887959196281,0.14988016675769528,0.0988784332132934,1.0
2014-02-14,44.71033477783203,46.54225453430353,44.27143779114003,46.370511602171696,20840,31.30272362003285,49.92325955198372,44.74590281679069,-0.006869922390490255,-0.4353856796148605,-0.23726077933716994,-0.26157540242711264,-146.99855270861494,12.757499990689508,14.08967147670822,22.24262214969233,7.581045530010596,9.499181589783184,-0.02537450651488493,0.012133529433626142,0.007873556386512215,-0.13066708182154071,-0.08474013432988843,1.0
2014-02-17,45.21602249145508,45.49271985562283,44.08061406429592,44.86299695354865,23450,36.86423485181799,49.84834539900401,44.48651635636708,0.13605546340381386,-0.49883618176428257,-0.23726077933716994,-0.26157540242711264,-144.8799204488661,13.566292519125804,13.315991178773215,21.763291244388355,18.986055327620726,13.328432940389014,0.011310309263749208,0.012608764797819711,0.007873556386512215,-0.13066708182154071,-0.08474013432988843,1.0
2014-02-18,44.04244613647461,46.561337629179754,43.71804322364434,45.22556371259119,73050,30.660583913834643,49.910605425438824,44.00282383481508,0.006706798660670167,-0.6364819974437381,-0.3171050229584836,-0.31937697448525454,-141.2161575662518,13.314588812176643,15.898092756294552,19.447669992697676,5.885813320053357,10.817638059228225,-0.02595487816740738,0.013569736121509404,0.013020079646268501,-0.13066708182154071,-0.08474013432988843,1.0
2014-02-19,44.43364334106445,45.22556959348427,43.508140043586224,44.81529516097546,51655,34.61076890862478,49.767610436033,43.7134457773459,0.11895903139752581,-0.7058641900179765,-0.3948568563703822,-0.3110073336475943,-153.56395488683862,13.231048672233916,14.868973456853002,18.979932129790143,19.685640663488023,14.852503103720702,0.008882276960222368,0.013487718116876709,0.004186303787261814,-0.13066708182154071,-0.08474013432988843,1.0
2014-02-20,43.72758102416992,45.03473216760331,43.60354366846147,44.576752284641984,25100,31.160351924519176,49.641066455831,43.3388983726602,0.06167443431850856,-0.8085034808182314,-0.47758618125995206,-0.33091729955827937,-150.17493977886167,13.153475685144242,14.052615820454031,17.937868763583307,5.22707585957485,10.266176614372077,-0.015890263858737153,0.01368031731447679,-0.009962992919832603,-0.13066708182154071,-0.08474013432988843,1.0
2014-02-21,43.489051818847656,44.6530827156718,43.069234175012056,44.17601985836825,51110,30.069732784389316,49.4394605126072,43.00611520150413,0.07506772821754866,-0.8987331355071788,-0.5618155721093975,-0.33691756339778134,-152.34427294192247,13.486503604550633,13.18957419415023,18.90804280699844,9.053520115051903,11.32207887937159,-0.005454891392012273,0.013573350697969373,0.01050652930713425,-0.13066708182154071,-0.08474013432988843,1.0
2014-02-24,43.38410186767578,43.88978738369662,42.80208453958328,42.95474452402548,33995,29.579183878552442,49.15522000760755,42.74358255892077,0.09989948962042461,-0.9675559877301012,-0.6429636552335383,-0.32459233249656294,-146.66450156152038,13.992917735610337,12.616520311126672,19.153645369329944,11.867696059675438,8.716097344767396,-0.0024132499280288267,0.013521719060706459,0.00497931123983264,-0.13066708182154071,-0.08474013432988843,1.0
2014-02-25,44.6435546875,45.7980462293361,43.54630837404147,43.95658282935541,77955,41.84098180343263,48.66548103296559,42.8002141574641,0.3142807597954857,-0.9099815759218544,-0.6963672393712015,-0.21361433655065287,-68.76323165238166,13.292083417159969,18.866185868212323,17.351824900838373,37.54872400460182,19.489980059776386,0.029030284496049497,0.015533229752808521,0.0022550082945691496,-0.13066708182154071,-0.08474013432988843,1.0
