Date,Close,High,Low,Open,Volume,RSI,BB_upper,BB_lower,BB_position,MACD,MACD_signal,MACD_diff,CCI,ADX,DI_plus,DI_minus,Stoch_k,Stoch_d,Returns,Volatility,Market_Returns,Beta,Market_Correlation,Turbulence
2014-01-01,857.285400390625,866.0780940005444,852.1407525977734,857.285400390625,520076,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,-0.011456621369973163,0.013321373061245813,-0.001607419875260141,0.08496262249113182,0.05238935349005852,1.0
2014-01-02,847.4638061523438,862.2897229707546,842.8803697945283,859.1561875838054,278407,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,-0.011456621369973163,0.013321373061245813,-0.001607419875260141,0.08496262249113182,0.05238935349005852,1.0
2014-01-03,872.6257934570312,879.9685858195885,838.2033784420146,846.5283764727374,745502,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,0.029690928535258676,0.013321373061245813,-0.001607419875260141,0.08496262249113182,0.05238935349005852,1.0
2014-01-06,877.3963012695312,889.5096198322652,873.7950706308536,875.1513412014555,718304,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,0.005466842543813577,0.013321373061245813,-0.0031716682644893357,0.08496262249113182,0.05238935349005852,1.0
2014-01-07,872.6257934570312,888.3403419555326,867.1069668400304,882.0732143798799,476144,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,-0.005437118672141028,0.013321373061245813,-0.00471621258208732,0.08496262249113182,0.05238935349005852,1.0
2014-01-08,877.7237548828125,886.2826017895494,871.2228358253775,875.7126993290296,346294,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,0.005842093442579799,0.013321373061245813,0.0020041539464075164,0.08496262249113182,0.05238935349005852,1.0
2014-01-09,873.65478515625,883.9440813411737,870.3809181883197,879.2671285298447,676550,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,-0.00463582044342159,0.013321373061245813,-0.0010122113013233403,0.08496262249113182,0.05238935349005852,1.0
2014-01-10,876.22705078125,888.2467958682819,873.2337897632292,875.4787497996712,488575,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,0.002944258611872641,0.013321373061245813,0.0005025813397698808,0.08496262249113182,0.05238935349005852,1.0
2014-01-13,860.512451171875,886.3292046134675,834.0876711044394,876.2269992272662,914950,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,-0.017934392227863527,0.013321373061245813,0.01641426269054902,0.08496262249113182,0.05238935349005852,1.0
2014-01-14,873.9821166992188,878.331705489604,856.162938565295,866.5458076775445,251163,41.60182366515272,889.3898531625928,831.0645901967823,0.5,-4.696336525151651,-1.9218062520830932,1.0647247437640095,-231.957131511844,0.0,0.0,0.0,30.63297621579155,38.93116758952891,0.015653074524372368,0.013321373061245813,-0.004926053540113995,0.08496262249113182,0.05238935349005852,1.0
