Date,Close,High,Low,Open,Volume,RSI,BB_upper,BB_lower,BB_position,MACD,MACD_signal,MACD_diff,CCI,ADX,DI_plus,DI_minus,Stoch_k,Stoch_d,Returns,Volatility,Market_Returns,Beta,Market_Correlation,Turbulence
2014-01-01,113.0025405883789,114.245807893699,112.7337310245177,113.90979081165871,13233,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,0.019922601870212775,0.017150753745029657,-0.001607419875260141,0.10147351316747572,0.04864779449721587,1.0
2014-01-02,115.25384521484375,115.79147453203733,111.9608823104759,111.9608823104759,98992,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,0.019922601870212775,0.017150753745029657,-0.001607419875260141,0.10147351316747572,0.04864779449721587,1.0
2014-01-03,117.47158813476562,118.2444234151249,114.2458217062905,115.58989019695274,483177,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,0.019242246675482244,0.017150753745029657,-0.001607419875260141,0.10147351316747572,0.04864779449721587,1.0
2014-01-06,118.31161499023438,120.09250139848484,114.41381484194346,117.60597707688756,1127035,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,0.007150893835750738,0.017150753745029657,-0.0031716682644893357,0.10147351316747572,0.04864779449721587,1.0
2014-01-07,117.47158813476562,120.9661641596017,116.83315765258682,118.41243197645768,81502,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,-0.007100121619826427,0.017150753745029657,-0.00471621258208732,0.10147351316747572,0.04864779449721587,1.0
2014-01-08,118.91645812988281,119.58849237786681,116.39632969994283,117.57238963391482,58616,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,0.012299740031262774,0.017150753745029657,0.0020041539464075164,0.10147351316747572,0.04864779449721587,1.0
2014-01-09,119.08444213867188,119.72287249173732,117.67317666154196,117.67317666154196,52817,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,0.0014126220325667571,0.017150753745029657,-0.0010122113013233403,0.10147351316747572,0.04864779449721587,1.0
2014-01-10,119.45407104492188,119.95809666114518,113.30496262876859,119.55487206639557,611082,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,0.003103922725855135,0.017150753745029657,0.0005025813397698808,0.10147351316747572,0.04864779449721587,1.0
2014-01-13,118.54681396484375,119.95808971026466,117.60597030418103,118.31160817689148,22147,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,-0.007595028550654748,0.017150753745029657,0.01641426269054902,0.10147351316747572,0.04864779449721587,1.0
2014-01-14,117.77397918701172,120.83173647499211,116.93393653945813,119.55486549805455,20377,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,-0.006519237016873514,0.017150753745029657,-0.004926053540113995,0.10147351316747572,0.04864779449721587,1.0
2014-01-15,117.53874969482422,118.88281777711803,116.06027685518615,116.06027685518615,2272058,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,-0.001997295954601186,0.017150753745029657,0.012664483037998941,0.10147351316747572,0.04864779449721587,1.0
2014-01-16,116.12747192382812,118.6475993082236,114.24577475926127,118.6475993082236,618233,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,-0.012006914950689174,0.017150753745029657,-0.0003164106426141178,0.10147351316747572,0.04864779449721587,1.0
2014-01-17,115.52265167236328,116.69871128611973,111.15443024983932,114.38019581274223,476833,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,-0.005208244366686654,0.017150753745029657,-0.00906012136365153,0.10147351316747572,0.04864779449721587,1.0
2014-01-20,112.6329345703125,114.548225862974,111.5912795228503,111.72568431023265,62805,34.66434064828944,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,15.068736413674145,11.580027682909389,-0.025014289926848177,0.017150753745029657,0.006755454812783057,0.10147351316747572,0.04864779449721587,1.0
2014-01-21,112.19609069824219,112.90172855258112,111.12084229325448,111.69206512434673,40312,33.09653449562455,121.06547006571282,110.78966451680671,0.5,-0.688662713568533,-0.5666850375180584,0.28985205811322856,-25.784147642189062,0.0,0.0,0.0,10.921414450278803,11.580027682909389,-0.003878473678563421,0.017150753745029657,0.0015624503794975375,0.10147351316747572,0.04864779449721587,1.0
